AT5G19500	4	8	9	5	5	1	6	10	10	8	10	1	9	10	7	7	4	7	5	2	7	1	4	6	4	9	5	4	4	3	2	1	3	6	9	1	5	8	6	2	1	1	6	7	4	7	5	5	3
AT1G44575	3	2	3	2	8	6	4	9	1	6	2	3	3	9	2	2	3	6	4	9	3	7	10	7	2	2	1	6	7	10	9	4	8	7	6	7	9	4	4	10	10	4	3	2	8	4	3	4	9
AT4G13010	4	7	9	5	5	1	7	10	10	8	10	1	9	2	7	7	4	7	5	2	7	1	4	6	9	9	5	4	4	3	2	1	3	6	9	1	5	8	6	2	1	1	6	7	4	7	5	5	3
AT2G40100	9	7	1	8	7	2	3	10	3	8	3	9	6	2	6	1	8	2	9	10	2	9	9	8	8	3	6	8	8	2	10	6	6	4	5	4	2	10	6	2	1	8	10	9	1	8	10	9	3
AT1G71500	3	2	3	2	8	6	4	9	8	10	2	8	2	4	2	2	6	6	4	4	3	7	8	7	2	2	1	6	7	10	9	4	8	7	6	7	3	4	4	10	10	4	3	2	8	4	3	4	9
AT1G42960	1	5	8	5	7	2	7	10	10	8	10	1	9	2	7	7	4	7	5	2	7	9	3	6	4	7	5	1	4	3	3	1	3	5	9	4	2	8	6	2	1	1	6	7	4	7	5	5	3
AT3G26080	1	5	8	3	6	5	5	3	5	1	4	10	1	3	9	9	5	8	1	5	5	1	4	9	9	4	7	4	6	1	4	9	4	1	7	9	8	7	7	5	6	5	5	4	2	9	6	10	1
AT2G21530	5	1	10	4	10	10	2	7	9	7	7	3	8	5	10	9	9	10	6	7	10	4	1	4	5	10	3	5	5	7	6	7	7	1	2	3	6	5	1	6	3	10	8	1	5	5	8	6	4
AT4G19830	9	7	1	8	7	5	5	10	9	1	4	4	1	3	10	9	9	8	6	7	10	4	1	4	5	10	3	5	5	7	6	7	7	1	2	3	6	5	1	6	3	10	7	1	7	8	10	3	3
AT2G37660	9	7	1	8	4	2	3	1	3	5	6	9	7	1	6	1	7	3	9	1	2	9	9	8	8	3	6	8	8	2	10	6	6	4	10	4	2	10	6	2	1	8	10	9	1	8	10	9	3
AT3G10470	9	7	1	5	5	2	3	10	3	8	3	9	6	2	1	8	8	2	9	10	7	9	9	6	9	7	5	8	4	3	3	1	6	5	5	4	2	10	6	2	1	1	10	7	1	7	5	5	3
AT2G37230	4	7	1	5	7	2	7	10	3	8	10	9	6	3	1	7	4	2	5	5	7	1	4	6	9	4	5	4	6	1	4	9	4	1	7	9	8	7	7	5	6	5	5	4	2	2	7	10	1
AT1G54780	3	8	9	10	8	1	4	9	8	10	2	8	2	4	3	2	2	9	3	4	3	2	8	10	2	2	4	2	3	10	9	4	2	7	3	6	9	4	3	4	10	4	10	2	6	6	3	5	9
AT4G33010	6	10	5	7	9	2	1	1	4	5	6	2	7	8	4	4	7	3	8	3	2	6	6	3	7	6	9	10	10	4	5	3	10	9	8	5	10	9	9	3	9	8	1	9	10	8	1	9	10
AT5G19370	4	7	1	8	2	2	3	1	3	5	6	9	10	2	6	1	8	2	9	10	2	9	9	8	8	3	6	8	8	2	1	6	6	4	10	4	2	10	6	2	9	8	10	9	1	7	5	5	3
AT2G30695	9	7	1	8	4	2	3	1	3	5	6	9	7	1	6	4	7	3	9	10	2	9	6	8	8	3	6	10	8	2	10	6	10	4	10	4	2	10	6	2	8	8	7	1	7	5	8	3	4
AT5G42070	4	7	1	5	7	2	7	10	3	8	10	9	6	2	1	1	4	2	9	10	2	9	4	6	9	8	5	8	4	3	1	1	6	4	10	4	2	1	6	2	9	8	10	9	1	7	5	5	3
AT4G39730	1	5	8	5	7	5	7	10	10	8	10	1	9	10	7	7	4	2	9	5	7	1	4	6	4	8	5	4	6	8	1	9	6	4	7	9	8	7	2	7	6	7	5	4	6	2	7	10	1
AT1G07510	9	7	1	5	5	2	7	10	3	8	10	1	6	2	1	7	4	7	5	2	7	9	4	6	9	9	5	4	4	3	2	1	3	6	9	1	2	8	6	2	1	1	6	7	4	7	5	5	3
AT1G79040	3	2	3	2	8	6	4	9	1	6	2	3	3	7	2	2	3	6	4	9	3	7	10	7	3	2	1	6	7	10	9	4	8	7	6	7	3	4	4	10	10	4	3	2	8	4	3	4	9
AT2G21160	5	1	7	4	10	10	5	3	5	1	4	10	1	3	9	9	5	8	1	5	5	1	4	6	9	4	7	4	6	1	4	9	4	5	7	9	8	7	7	5	6	5	5	4	2	2	7	10	1
AT4G39460	4	7	1	5	5	1	6	10	10	8	10	1	9	10	7	7	4	7	5	2	7	1	4	6	4	9	5	1	4	3	2	1	3	6	5	4	2	8	6	2	1	8	10	7	1	7	5	5	3
AT3G26580	9	7	1	5	7	2	3	10	3	8	3	9	6	2	1	1	8	2	9	10	7	9	5	6	9	8	5	8	4	3	3	1	6	5	5	4	2	10	6	2	1	8	10	7	1	7	5	5	3
AT1G03160	9	7	5	1	4	2	3	1	3	5	6	9	7	8	4	4	7	3	8	1	2	6	6	3	7	6	6	10	8	2	1	2	10	4	10	5	2	10	9	3	9	8	10	9	1	8	1	9	3
AT2G24020	1	5	8	5	7	5	7	10	3	8	10	9	6	2	1	7	4	7	5	2	7	9	4	6	9	9	5	1	4	3	3	1	3	6	9	1	5	8	6	2	1	1	6	7	4	7	5	5	3
AT1G05385	1	5	8	3	6	5	5	3	5	1	4	10	1	3	9	9	5	8	1	5	5	4	1	9	5	4	7	4	5	7	4	9	4	1	7	9	8	7	2	7	6	5	5	4	2	9	6	10	1
AT5G52970	4	7	1	5	5	1	7	10	10	8	10	1	6	2	1	7	4	7	5	2	7	9	3	6	9	9	5	1	4	3	2	1	3	6	9	1	2	8	6	2	1	1	6	7	4	7	5	5	3
AT3G08920	6	10	5	1	4	2	3	1	3	5	6	9	7	2	6	8	8	2	9	10	2	9	9	8	8	3	6	8	8	2	10	6	10	4	10	4	2	10	9	3	9	8	10	9	1	8	1	9	3
AT1G72640	4	7	1	8	7	2	3	1	3	5	6	9	10	2	6	1	8	2	9	10	2	9	9	6	9	8	5	8	4	3	3	1	6	4	5	4	2	1	6	2	1	8	10	7	1	7	5	5	5
AT1G67840	2	1	10	4	10	10	2	7	9	7	7	3	8	5	10	9	9	10	6	7	10	4	1	4	5	10	3	5	5	7	6	7	7	1	2	3	6	5	1	6	3	10	7	1	7	5	8	3	6
AT5G13120	4	7	1	8	2	2	3	1	3	5	6	9	10	2	6	1	8	2	9	10	2	9	9	8	8	8	5	8	4	3	3	1	6	5	5	4	2	8	6	2	1	1	6	7	4	7	5	5	3
AT4G31390	10	3	6	9	1	8	8	4	1	2	5	5	4	7	2	6	3	5	2	9	6	10	7	1	6	1	9	6	2	5	5	8	8	8	4	7	4	3	5	1	7	9	9	10	3	10	9	1	8
AT4G24930	1	5	8	3	6	5	7	10	2	8	3	9	6	3	1	1	5	2	5	5	5	1	4	6	9	8	5	4	6	1	3	1	6	5	9	1	5	8	6	2	6	1	6	7	2	9	6	10	1
AT1G74710	4	7	1	8	7	2	3	1	3	5	6	9	10	2	6	1	8	2	9	10	7	9	5	6	9	8	5	4	4	3	3	1	3	5	9	1	2	8	6	2	1	1	6	7	4	7	5	5	3
AT4G18370	1	7	1	5	7	2	3	10	3	8	3	9	6	2	6	1	8	2	9	10	2	9	9	8	8	8	6	8	8	3	10	1	6	4	5	4	2	10	6	2	1	8	10	7	1	7	5	5	3
AT1G03090	5	1	10	4	10	10	5	3	9	5	6	4	10	1	4	1	7	2	9	1	2	8	6	8	7	3	6	8	8	2	10	6	10	4	7	3	6	5	1	6	3	10	7	1	5	5	8	6	4
AT3G55330	4	7	1	5	5	2	7	10	3	8	10	9	6	2	1	7	4	7	9	2	7	9	3	6	9	7	5	8	4	3	3	1	3	5	5	4	2	8	6	2	1	1	10	7	4	7	5	5	3
AT4G36810	8	6	2	6	3	9	9	5	6	9	9	7	5	6	8	5	3	1	2	8	9	5	10	5	3	1	2	9	2	5	7	10	9	3	1	2	7	6	8	1	5	3	4	5	9	10	9	2	8
AT1G16790	1	9	8	10	6	5	5	3	5	1	4	10	1	10	9	9	5	8	1	5	5	1	4	9	5	4	7	4	5	1	4	9	4	1	7	9	8	7	2	7	3	7	7	4	6	5	2	3	6
AT1G15140	1	5	8	3	6	5	5	10	5	1	4	10	1	3	9	9	5	8	1	5	5	1	4	6	9	9	5	4	4	3	3	1	3	6	9	1	5	8	6	2	1	1	6	7	4	7	5	5	3
AT1G31180	1	5	8	3	6	5	7	10	2	8	3	9	6	3	1	1	8	2	9	10	7	9	5	6	9	8	5	8	4	3	3	1	6	5	5	4	2	10	6	5	6	5	5	4	2	2	7	10	2
AT5G03455	4	7	1	5	5	2	3	10	3	8	6	9	6	2	6	1	8	2	9	10	2	9	9	6	9	8	5	8	4	3	3	1	6	4	5	4	2	1	6	2	1	8	10	7	1	7	5	5	3
AT5G52780	1	5	1	8	7	2	3	1	3	5	6	9	10	2	6	1	8	2	9	10	2	9	9	8	8	3	6	8	8	3	10	1	6	5	5	4	2	10	6	2	1	1	10	7	4	9	6	3	6
AT1G51110	4	8	9	5	5	1	6	10	10	4	10	1	1	10	9	9	5	8	1	5	5	1	4	9	4	4	7	4	6	1	4	9	4	1	7	9	8	7	7	5	6	1	6	7	4	7	5	5	3
AT3G25480	4	8	9	10	5	1	6	10	10	4	10	1	9	10	7	7	4	7	5	2	7	1	4	6	4	9	5	4	1	1	8	1	3	6	9	9	5	7	7	7	6	5	5	8	5	5	8	6	4
AT5G42765	4	7	1	8	7	2	3	10	3	8	3	9	10	2	6	1	8	2	9	10	7	9	5	6	9	8	5	4	6	3	3	1	6	5	5	4	2	1	7	5	6	5	10	7	1	9	6	5	1
AT1G16880	8	4	6	6	1	3	8	4	4	3	8	6	4	8	8	3	1	3	8	3	6	6	6	3	1	6	6	10	8	4	1	2	10	4	10	4	2	10	9	3	9	8	1	9	10	8	1	9	10
AT1G14345	9	7	5	1	4	2	1	1	3	5	6	2	7	8	4	4	7	3	8	1	2	6	6	3	7	6	6	10	8	4	1	3	10	9	8	5	10	9	9	3	9	8	10	9	1	8	10	9	3
AT1G66670	4	7	1	8	7	2	3	10	3	8	3	9	10	2	6	1	8	2	9	10	2	9	9	6	9	8	5	8	6	3	3	1	6	4	5	4	2	1	6	2	1	8	10	7	1	7	5	5	3
