AT5G19500	9	9	7	10	9	10	10	4	6	2	3	10	9	5	4	8	3	2	1	8	10	9	9	10	1	8	2	9	7	1	2	4	5	4	10	3	6	6	2	9	9	2	3	7	5	6	7	7	5
AT1G44575	2	1	6	5	1	2	3	1	2	1	8	2	6	6	2	6	5	4	2	5	7	2	2	5	9	2	3	3	1	2	9	2	6	6	2	1	1	1	9	5	3	3	9	1	6	3	5	2	2
AT4G13010	9	9	7	10	9	10	10	4	6	4	3	10	9	5	4	8	3	2	1	4	5	9	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	2	9	9	2	3	7	5	6	1	7	5
AT2G40100	8	9	7	6	4	10	10	2	6	10	1	5	1	7	4	2	10	8	9	7	5	5	6	10	10	3	8	5	3	10	6	1	5	7	10	5	9	6	8	3	9	4	4	3	2	6	7	7	5
AT1G71500	2	1	6	5	1	2	3	1	2	1	8	1	6	6	7	6	5	4	3	9	7	2	2	5	9	2	9	3	1	6	9	2	6	6	7	4	1	1	7	10	3	5	2	1	6	3	5	2	2
AT1G42960	8	9	7	6	4	1	1	9	6	4	2	10	9	5	4	2	3	8	1	8	5	9	9	10	4	5	2	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT3G26080	1	8	7	6	4	1	1	9	9	3	7	3	5	8	3	1	1	6	1	2	2	5	5	10	4	8	4	7	7	5	10	6	5	8	5	10	8	6	10	7	2	1	8	2	10	9	9	6	8
AT2G21530	4	5	8	4	2	9	2	6	5	5	7	4	8	3	1	4	7	9	7	6	4	7	3	9	6	7	1	4	9	4	5	7	1	5	7	1	4	5	6	1	7	9	6	5	7	8	8	10	10
AT4G19830	8	9	7	10	9	10	10	4	6	10	2	5	5	4	3	4	7	6	8	6	4	7	3	2	6	7	4	4	9	4	5	7	1	5	7	1	4	5	6	1	7	9	6	5	10	10	9	6	5
AT2G37660	8	9	7	10	9	10	10	4	6	4	1	5	3	1	10	10	10	8	9	7	9	1	10	8	10	3	8	5	3	10	6	1	5	10	8	5	9	6	8	3	9	4	4	3	2	6	7	7	5
AT3G10470	8	9	7	10	9	10	10	4	6	4	2	10	9	7	4	2	10	8	1	7	5	5	6	10	4	1	5	9	7	1	2	10	5	7	10	5	6	6	8	6	9	4	3	7	2	6	7	7	5
AT2G37230	1	4	4	10	9	10	10	4	6	4	2	10	9	7	4	2	10	6	1	7	5	5	6	10	4	8	2	9	7	1	2	6	5	8	5	10	8	6	10	7	2	1	8	2	9	9	10	8	6
AT1G54780	9	1	7	10	1	10	3	8	4	2	10	1	10	6	7	6	8	1	3	9	8	8	7	5	3	10	9	3	1	6	4	2	2	3	6	4	7	10	7	10	1	5	2	8	3	3	5	2	4
AT4G33010	5	9	7	1	9	10	6	10	7	7	4	9	7	1	10	10	6	8	9	7	9	5	10	8	7	4	8	5	3	2	6	1	8	9	4	2	2	7	3	2	5	7	7	6	4	1	4	3	1
AT5G19370	8	9	7	10	9	10	10	4	6	4	1	5	1	7	5	10	10	8	9	7	5	5	10	8	10	1	5	5	3	10	2	1	5	10	8	5	9	6	8	3	9	4	4	3	2	6	7	4	5
AT2G30695	4	5	8	6	9	10	10	4	1	10	1	5	3	1	10	10	6	8	9	7	9	5	10	8	10	3	8	5	3	10	6	1	5	7	8	5	9	7	8	3	9	4	4	3	7	10	6	10	10
AT5G42070	8	9	7	10	9	10	10	4	6	4	2	10	9	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	8	3	6	6	8	3	9	4	4	3	1	6	7	4	5
AT4G39730	10	8	4	6	9	10	1	9	4	4	2	10	9	7	4	8	3	6	1	7	5	5	9	10	1	8	5	9	7	1	2	10	5	4	5	3	6	7	10	7	2	1	8	5	9	9	8	8	8
AT1G07510	9	9	7	10	9	10	10	4	6	4	2	10	9	5	4	2	10	8	1	7	5	5	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	2	6	9	2	3	7	2	6	7	7	5
AT1G79040	2	1	6	5	1	2	3	1	2	1	8	2	6	6	2	6	5	4	2	5	7	2	2	5	9	2	3	3	8	2	9	2	6	6	7	8	1	1	7	10	3	3	2	1	6	3	5	2	2
AT2G21160	1	4	4	4	2	9	2	3	5	5	7	3	5	8	3	1	1	6	1	2	2	5	5	10	4	8	4	9	7	5	10	6	5	8	5	3	6	6	10	7	2	2	8	2	9	9	10	8	6
AT4G39460	8	9	7	10	9	10	10	4	6	4	3	10	9	5	4	8	3	2	1	8	5	9	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	8	3	9	2	3	7	2	6	7	7	5
AT3G26580	8	9	7	10	9	10	10	4	6	4	2	10	1	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT1G03160	8	9	7	10	9	10	6	10	1	4	1	5	3	1	10	10	6	8	9	7	9	5	10	8	7	1	5	5	3	9	6	1	5	10	8	5	2	7	3	2	5	4	4	3	1	1	4	4	5
AT2G24020	9	3	7	6	4	1	1	9	9	10	2	10	9	7	4	2	10	8	1	7	5	5	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	2	6	9	2	3	7	5	6	1	7	4
AT1G05385	1	8	4	6	4	1	1	9	9	3	7	3	5	8	3	1	1	6	1	2	2	5	5	2	6	8	4	7	7	5	10	6	5	8	5	10	8	5	10	7	2	1	6	2	9	9	9	6	8
AT5G52970	9	9	7	10	9	10	10	4	6	4	2	10	9	5	4	2	3	8	1	7	5	5	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	2	9	9	2	3	7	5	6	7	7	5
AT3G08920	5	9	7	1	9	10	6	10	1	10	1	5	3	1	10	10	10	8	9	7	9	5	10	8	10	3	8	5	3	10	6	1	5	7	10	5	9	6	8	3	9	4	4	3	4	1	4	3	1
AT1G72640	9	3	7	1	9	10	8	4	8	4	1	5	1	7	5	10	10	8	9	7	5	5	10	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	3	9	4	3	7	2	6	1	4	5
AT1G67840	10	7	10	9	2	6	4	6	5	8	7	4	8	3	1	4	7	9	7	6	4	7	3	9	6	7	1	4	9	4	5	7	1	5	7	1	4	5	6	1	7	9	6	5	7	10	6	10	7
AT5G13120	9	9	7	10	9	10	8	4	6	4	1	5	1	7	5	10	10	8	9	7	5	5	6	10	4	1	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT4G31390	7	6	9	7	3	7	9	1	3	1	9	8	4	2	9	5	9	10	2	5	6	2	1	7	2	6	6	1	6	6	3	9	10	2	2	9	5	2	9	4	3	3	1	1	6	4	3	1	3
AT4G24930	1	8	4	6	4	1	1	9	9	3	2	10	9	7	4	1	10	6	1	2	5	5	5	10	4	8	2	9	7	5	2	6	5	4	10	3	6	6	8	6	9	2	3	7	10	9	9	6	8
AT1G74710	9	9	7	1	9	10	8	4	8	4	1	5	1	7	5	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	5	6	7	7	5
AT4G18370	8	9	7	6	4	1	1	9	6	10	2	10	1	7	4	2	10	8	9	7	5	5	6	10	4	1	5	9	7	1	2	10	5	7	10	5	6	6	8	3	9	4	4	7	2	6	7	7	5
AT1G03090	4	5	8	9	2	9	4	6	5	8	7	4	5	4	5	10	6	8	9	7	9	5	10	8	10	3	8	5	3	10	6	1	5	10	8	5	9	7	8	1	2	1	6	5	7	10	8	10	10
AT3G55330	8	9	7	10	9	10	10	4	6	4	2	10	9	5	4	2	10	8	1	7	5	5	9	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT4G36810	6	2	1	8	5	3	7	5	7	6	6	9	2	10	2	3	9	10	2	1	3	3	4	6	5	4	6	8	10	7	7	5	7	2	9	9	3	3	1	4	8	10	10	4	8	5	2	9	9
AT1G16790	10	8	4	10	9	10	1	9	4	9	7	3	5	8	3	1	1	1	1	2	2	5	5	2	1	8	4	7	7	5	10	6	5	8	5	10	8	5	10	7	2	1	6	5	7	8	8	8	7
AT1G15140	9	9	7	10	9	10	1	9	9	3	2	3	5	8	3	1	1	6	1	2	5	5	5	10	1	8	2	9	7	1	2	6	5	4	10	3	6	6	2	6	9	2	3	7	5	6	7	7	5
AT1G31180	4	4	5	6	4	1	2	9	9	3	2	3	1	7	4	2	10	6	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	3	2	9	9	10	8	6
AT5G03455	9	9	7	10	9	10	10	4	6	4	2	10	1	7	5	2	10	8	9	7	5	5	10	8	4	1	5	9	7	1	2	10	5	7	10	3	6	6	8	3	9	4	3	7	2	6	7	7	5
AT5G52780	10	8	10	9	4	1	1	2	8	10	1	5	3	7	5	10	10	8	9	7	5	5	6	10	10	3	5	5	7	10	2	10	5	7	10	5	6	6	8	6	9	2	3	7	10	6	9	6	7
AT1G51110	9	9	7	10	9	10	10	8	6	2	3	10	9	5	3	8	1	6	1	2	2	9	5	10	1	8	2	7	7	5	2	6	5	8	5	10	8	6	10	7	4	1	8	7	5	6	9	7	5
AT3G25480	4	5	8	10	1	10	10	8	4	2	10	10	9	5	4	8	3	2	1	8	10	9	9	10	1	8	2	9	7	8	2	6	5	4	3	3	10	6	10	9	1	2	8	2	7	10	6	10	10
AT5G42765	1	8	4	10	9	10	10	4	6	4	1	5	1	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	5	3	6	6	8	6	9	2	8	7	10	6	9	6	8
AT1G16880	5	9	3	7	3	7	9	1	3	7	9	8	6	2	2	9	4	7	5	3	1	10	8	3	7	4	7	5	3	9	1	1	8	10	8	5	9	6	3	3	5	4	4	3	4	1	4	3	1
AT1G14345	8	9	7	10	9	10	8	10	1	10	1	5	3	1	10	10	6	8	9	7	9	5	10	8	7	3	8	5	3	9	6	1	8	10	8	5	2	7	3	2	5	7	7	3	1	1	7	4	5
AT1G66670	8	9	7	10	9	10	10	4	6	4	2	10	1	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	3	9	2	4	7	2	6	7	4	5
