wid	startWindow	stopWindow	windowSize	geneSize	groupGenes
38011a	38	49	11	5	['AT5G23890', 'AT4G39960', 'AT3G10130', 'AT2G42975', 'AT3G24590']
15011	15	26	11	25	['AT2G17630', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT2G40100', 'AT4G37925', 'AT4G18370', 'AT5G19370', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
13010	13	23	10	5	['AT5G52970', 'AT2G24020', 'AT1G15820', 'AT3G24590', 'AT1G07510']
4305a	43	48	5	5	['AT3G15840', 'AT1G20810', 'AT1G03090', 'AT3G15360', 'AT1G65260']
33010	33	43	10	6	['AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT1G14345', 'AT2G29180']
708a	7	15	8	6	['AT2G26340', 'AT1G65230', 'AT5G07020', 'AT1G71500', 'AT1G54780', 'AT5G08050']
2407b	24	31	7	18	['AT2G17630', 'AT3G08920', 'AT2G29500', 'AT2G20260', 'AT5G62720', 'AT2G37660', 'AT1G27510', 'AT3G01440', 'AT1G14150', 'AT5G19370', 'AT2G40100', 'AT2G44990', 'AT3G47060', 'AT1G02560', 'AT4G23890', 'AT4G37925', 'AT5G01500', 'AT2G26800']
4207a	42	49	7	8	['AT2G29500', 'AT2G20260', 'AT2G37660', 'AT1G67700', 'AT2G40100', 'AT1G02560', 'AT1G14345', 'AT2G44990']
2704b	27	31	4	13	['AT2G42220', 'AT4G13670', 'AT2G20270', 'AT4G39460', 'AT2G24020', 'AT1G42960', 'AT2G22360', 'AT5G52970', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT3G15360', 'AT5G12470']
4105a	41	46	5	18	['AT2G37230', 'AT2G21160', 'AT1G23740', 'AT1G30510', 'AT1G79450', 'AT5G62720', 'AT5G02160', 'AT1G27510', 'AT1G05385', 'AT5G53490', 'AT1G54790', 'AT3G53560', 'AT3G26080', 'AT2G40400', 'AT1G31180', 'AT2G01140', 'AT1G03850', 'AT4G01900']
503a	5	8	3	19	['AT1G72640', 'AT5G42765', 'AT5G20140', 'AT5G02160', 'AT1G66670', 'AT1G76760', 'AT1G54050', 'AT4G04020', 'AT4G18370', 'AT2G40100', 'AT1G74710', 'AT2G44990', 'AT3G26580', 'AT5G52780', 'AT4G23890', 'AT2G41330', 'AT4G24750', 'AT5G23890', 'AT2G40400']
4304	43	47	4	17	['AT5G39830', 'AT3G10470', 'AT5G20140', 'AT4G31560', 'AT1G66670', 'AT3G47060', 'AT4G39460', 'AT1G54050', 'AT1G14150', 'AT5G15250', 'AT1G54580', 'AT4G18370', 'AT3G26580', 'AT1G18730', 'AT1G72640', 'AT5G03455', 'AT2G26800']
803a	8	11	3	5	['AT2G41680', 'AT3G17830', 'AT2G26360', 'AT4G25910', 'AT4G36810']
4004a	40	44	4	7	['AT3G53560', 'AT2G01140', 'AT3G25480', 'AT1G54790', 'AT1G05385', 'AT1G03850', 'AT2G40400']
21014	21	35	14	11	['AT2G17630', 'AT2G20260', 'AT3G47060', 'AT2G37660', 'AT3G01440', 'AT1G14150', 'AT2G40100', 'AT2G44990', 'AT4G37925', 'AT4G23890', 'AT2G26800']
2105b	21	26	5	7	['AT1G55370', 'AT3G55330', 'AT5G52970', 'AT4G35770', 'AT5G23890', 'AT3G15360', 'AT1G17850']
4603b	46	49	3	13	['AT2G21160', 'AT3G53560', 'AT1G30510', 'AT5G62720', 'AT1G74070', 'AT5G02160', 'AT1G27510', 'AT4G39730', 'AT2G37230', 'AT4G38100', 'AT1G31180', 'AT1G03850', 'AT2G40400']
106d	1	7	6	5	['AT2G42975', 'AT4G39460', 'AT5G53170', 'AT5G12470', 'AT5G52970']
803b	8	11	3	12	['AT1G23740', 'AT1G30510', 'AT4G31560', 'AT1G79230', 'AT4G20820', 'AT1G27510', 'AT4G01050', 'AT1G31180', 'AT4G24930', 'AT1G14590', 'AT2G43010', 'AT4G01900']
209b	2	11	9	6	['AT1G10170', 'AT3G22690', 'AT2G40760', 'AT5G42070', 'AT3G57680', 'AT2G37230']
4304a	43	47	4	7	['AT5G42765', 'AT1G10170', 'AT1G76760', 'AT4G24750', 'AT4G01050', 'AT3G01440', 'AT1G14590']
808a	8	16	8	11	['AT2G42220', 'AT5G19500', 'AT5G53170', 'AT4G39460', 'AT1G22020', 'AT3G58010', 'AT4G38380', 'AT4G39730', 'AT5G16150', 'AT5G16660', 'AT1G22450']
4208b	42	50	8	29	['AT4G13670', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT2G43010', 'AT1G74710', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT2G40760', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G15820', 'AT5G12470', 'AT1G06690', 'AT1G15140', 'AT1G55370', 'AT2G24020', 'AT5G13120', 'AT1G51110', 'AT5G16150', 'AT5G16660', 'AT3G57680']
16012	16	28	12	6	['AT5G42765', 'AT1G74710', 'AT3G10130', 'AT1G31180', 'AT3G26580', 'AT1G67280']
3209d	32	41	9	17	['AT2G42220', 'AT2G35040', 'AT2G42975', 'AT4G13010', 'AT1G52220', 'AT1G15140', 'AT1G50250', 'AT2G24020', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT5G21430', 'AT1G50460', 'AT3G24590']
1503a	15	18	3	16	['AT3G15360', 'AT1G29920', 'AT1G30510', 'AT3G55330', 'AT4G35770', 'AT2G24020', 'AT1G07510', 'AT1G15820', 'AT3G22690', 'AT5G52970', 'AT3G57680', 'AT2G37230', 'AT5G21430', 'AT2G43010', 'AT3G24590', 'AT1G06690']
1604a	16	20	4	51	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT4G31560', 'AT5G62720', 'AT3G26580', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT1G31180', 'AT4G24750', 'AT5G39830', 'AT3G10130', 'AT1G66670', 'AT2G40100', 'AT1G54050', 'AT4G01050', 'AT2G40760', 'AT2G27290', 'AT1G14590', 'AT5G23890', 'AT2G20260', 'AT1G74710', 'AT5G42765', 'AT4G18370', 'AT5G19370', 'AT2G29500', 'AT1G67280', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT1G18730', 'AT5G01500', 'AT4G01900', 'AT1G72640', 'AT2G30950', 'AT5G20140', 'AT5G08540', 'AT3G47060', 'AT5G13120', 'AT1G76760', 'AT4G39960', 'AT3G01440', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT5G03455', 'AT2G26800']
10013a	10	23	13	4	['AT5G52970', 'AT1G15820', 'AT3G24590', 'AT1G07510']
2707d	27	34	7	5	['AT2G24020', 'AT5G23890', 'AT3G15360', 'AT2G20270', 'AT1G42960']
1504d	15	19	4	6	['AT1G30510', 'AT4G35770', 'AT3G22690', 'AT3G57680', 'AT2G37230', 'AT1G06690']
1407	14	21	7	37	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT4G04020', 'AT5G39830', 'AT2G29500', 'AT1G66670', 'AT2G40100', 'AT2G27290', 'AT1G72640', 'AT1G74710', 'AT5G42765', 'AT4G18370', 'AT5G19370', 'AT1G18730', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT1G14590', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT4G39960', 'AT4G24750', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT5G03455', 'AT2G26800']
603b	6	9	3	24	['AT3G46780', 'AT5G53170', 'AT1G75690', 'AT2G42220', 'AT4G16155', 'AT3G60370', 'AT3G58010', 'AT4G38380', 'AT1G51350', 'AT4G39460', 'AT5G01220', 'AT3G15840', 'AT1G56500', 'AT5G19500', 'AT3G28850', 'AT1G22020', 'AT3G25480', 'AT3G21055', 'AT5G08540', 'AT1G51110', 'AT5G16150', 'AT5G59250', 'AT1G22450', 'AT5G52440']
503b	5	8	3	10	['AT4G13670', 'AT2G35040', 'AT1G55370', 'AT2G20270', 'AT1G52220', 'AT3G10470', 'AT1G12250', 'AT5G03455', 'AT1G80030', 'AT1G17850']
2705	27	32	5	6	['AT2G30950', 'AT5G20140', 'AT4G18370', 'AT4G04020', 'AT5G15250', 'AT5G52780']
208	2	10	8	6	['AT5G42765', 'AT1G66670', 'AT1G76760', 'AT4G04020', 'AT2G40100', 'AT5G23890']
1026	1	27	26	4	['AT3G15840', 'AT1G75690', 'AT1G51350', 'AT4G16155']
3108c	31	39	8	16	['AT2G42220', 'AT2G35040', 'AT2G42975', 'AT4G16155', 'AT4G13010', 'AT1G52220', 'AT1G50250', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT1G22450', 'AT5G21430', 'AT3G24590']
2506a	25	31	6	6	['AT1G66670', 'AT1G54050', 'AT4G01050', 'AT1G54580', 'AT2G40400', 'AT1G14590']
503c	5	8	3	14	['AT1G21750', 'AT1G16790', 'AT1G20810', 'AT5G62720', 'AT1G74070', 'AT1G79450', 'AT5G53490', 'AT1G54580', 'AT3G53560', 'AT3G26080', 'AT1G15140', 'AT4G28025', 'AT1G05385', 'AT1G03850']
609	6	15	9	8	['AT3G10470', 'AT3G10130', 'AT4G39960', 'AT4G18370', 'AT2G40100', 'AT1G67280', 'AT3G26580', 'AT1G17850']
6011	6	17	11	14	['AT1G72640', 'AT2G29500', 'AT5G13120', 'AT1G14150', 'AT5G19370', 'AT1G74710', 'AT2G44990', 'AT3G15110', 'AT5G52780', 'AT4G37925', 'AT2G41330', 'AT2G26800', 'AT5G01500', 'AT2G40400']
12011b	12	23	11	10	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT2G40100', 'AT4G18370', 'AT4G24750', 'AT1G12250', 'AT5G03455', 'AT5G35170']
1203a	12	15	3	6	['AT4G31560', 'AT1G79230', 'AT5G62720', 'AT1G54050', 'AT4G01050', 'AT4G01900']
305	3	8	5	4	['AT5G62720', 'AT1G74070', 'AT1G54580', 'AT1G21750']
29017a	29	46	17	5	['AT5G13120', 'AT4G39960', 'AT3G10130', 'AT3G15110', 'AT1G17850']
29012	29	41	12	12	['AT2G42220', 'AT5G19500', 'AT2G42975', 'AT4G13010', 'AT1G50250', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT3G24590']
409	4	13	9	7	['AT2G29500', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT1G67700', 'AT5G35170', 'AT4G37925']
3207d	32	39	7	4	['AT1G67700', 'AT3G08920', 'AT2G29500', 'AT2G30695']
2019	2	21	19	4	['AT1G74710', 'AT2G41330', 'AT1G72640', 'AT2G44990']
403b	4	7	3	14	['AT1G29920', 'AT5G20140', 'AT1G10170', 'AT4G20820', 'AT1G42960', 'AT4G18370', 'AT3G22690', 'AT2G40760', 'AT5G42070', 'AT3G57680', 'AT3G26580', 'AT4G23890', 'AT4G24750', 'AT2G37230']
4009a	40	49	9	6	['AT2G29500', 'AT2G20260', 'AT1G67700', 'AT1G02560', 'AT1G14345', 'AT2G44990']
1807	18	25	7	5	['AT5G62720', 'AT2G01918', 'AT1G18730', 'AT1G54580', 'AT1G54050']
7015	7	22	15	4	['AT2G42975', 'AT4G13010', 'AT5G12470', 'AT1G42960']
23012	23	35	12	5	['AT5G21430', 'AT2G42220', 'AT5G16660', 'AT4G39460', 'AT2G22360']
1803a	18	21	3	5	['AT4G20820', 'AT4G24930', 'AT1G30510', 'AT2G37230', 'AT1G79230']
3505a	35	40	5	8	['AT1G20810', 'AT1G74070', 'AT1G16790', 'AT4G39730', 'AT1G78915', 'AT1G54790', 'AT1G05385', 'AT1G03850']
1205b	12	17	5	27	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT2G29500', 'AT1G66670', 'AT4G37925', 'AT1G72640', 'AT1G74710', 'AT5G19370', 'AT1G18730', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT1G14590', 'AT5G42765', 'AT3G47060', 'AT5G13120', 'AT1G76760', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT2G41330', 'AT2G40400', 'AT2G26800']
11012	11	23	12	8	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT4G24750', 'AT1G12250', 'AT5G03455', 'AT5G35170']
18018	18	36	18	4	['AT1G78915', 'AT1G21750', 'AT1G54790', 'AT1G05385']
603c	6	9	3	12	['AT1G20810', 'AT1G21750', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT5G53490', 'AT1G54580', 'AT1G54790', 'AT3G26080', 'AT4G28025', 'AT1G05385', 'AT1G03850']
14010	14	24	10	29	['AT2G17630', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT5G39830', 'AT1G66670', 'AT2G40100', 'AT4G37925', 'AT1G72640', 'AT4G18370', 'AT5G19370', 'AT5G03455', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT1G14590', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
3207e	32	39	7	7	['AT3G10470', 'AT5G02160', 'AT4G01050', 'AT5G15250', 'AT1G31180', 'AT3G26580', 'AT5G52780']
403c	4	7	3	17	['AT1G21750', 'AT1G15140', 'AT1G30510', 'AT4G31560', 'AT1G79450', 'AT5G62720', 'AT1G74070', 'AT4G24930', 'AT1G05385', 'AT5G53490', 'AT1G54580', 'AT1G31180', 'AT3G53560', 'AT3G26080', 'AT1G50460', 'AT2G43010', 'AT1G14590']
29021c	29	50	21	4	['AT1G29920', 'AT1G06690', 'AT1G42960', 'AT3G22690']
404b	4	8	4	14	['AT5G42765', 'AT1G74710', 'AT5G02160', 'AT1G66670', 'AT1G76760', 'AT1G54050', 'AT4G04020', 'AT2G40100', 'AT2G44990', 'AT5G52780', 'AT2G41330', 'AT1G72640', 'AT5G23890', 'AT2G40400']
32014b	32	46	14	7	['AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT1G51350', 'AT5G59250', 'AT1G22450']
3904c	39	43	4	15	['AT2G21160', 'AT5G42765', 'AT1G23740', 'AT1G30510', 'AT1G79230', 'AT5G62720', 'AT1G79450', 'AT5G02160', 'AT5G53490', 'AT5G35170', 'AT3G26080', 'AT4G28025', 'AT3G15360', 'AT2G37230', 'AT4G01900']
10011	10	21	11	5	['AT1G66670', 'AT5G42765', 'AT1G14590', 'AT1G27510', 'AT4G04020']
4015	4	19	15	4	['AT1G50250', 'AT2G42975', 'AT4G13010', 'AT5G12470']
2704c	27	31	4	22	['AT2G17630', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT1G02560', 'AT2G29500', 'AT2G40100', 'AT4G37925', 'AT2G37660', 'AT5G19370', 'AT1G03090', 'AT3G01440', 'AT4G23890', 'AT5G01500', 'AT2G20260', 'AT3G08920', 'AT1G76760', 'AT2G44990', 'AT3G47060', 'AT2G41330', 'AT2G26800']
3709a	37	46	9	4	['AT1G05385', 'AT2G01140', 'AT1G03850', 'AT1G54790']
1505b	15	20	5	43	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT4G24750', 'AT5G39830', 'AT2G29500', 'AT1G66670', 'AT1G54050', 'AT4G01050', 'AT2G40100', 'AT2G27290', 'AT1G14590', 'AT1G74710', 'AT5G42765', 'AT4G18370', 'AT5G19370', 'AT1G18730', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G20260', 'AT1G72640', 'AT2G30950', 'AT5G20140', 'AT5G08540', 'AT3G47060', 'AT5G13120', 'AT1G76760', 'AT4G39960', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT5G03455', 'AT2G26800']
3607b	36	43	7	6	['AT1G50450', 'AT4G19830', 'AT1G74880', 'AT1G03090', 'AT1G67840', 'AT2G21530']
4107	41	48	7	7	['AT2G17630', 'AT2G29500', 'AT2G20260', 'AT1G67700', 'AT1G02560', 'AT1G14345', 'AT2G44990']
3008a	30	38	8	6	['AT5G39830', 'AT1G10170', 'AT4G31560', 'AT1G66670', 'AT5G03455', 'AT1G72640']
3007	30	37	7	10	['AT1G15140', 'AT1G55370', 'AT2G20270', 'AT2G24020', 'AT1G15820', 'AT3G15360', 'AT3G57680', 'AT5G35170', 'AT5G23890', 'AT2G43010']
106e	1	7	6	12	['AT4G13670', 'AT2G35040', 'AT3G55330', 'AT2G20270', 'AT4G35770', 'AT1G52220', 'AT1G15820', 'AT5G03455', 'AT5G21430', 'AT3G15360', 'AT3G24590', 'AT1G17850']
3303d	33	36	3	7	['AT1G14345', 'AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT3G19490', 'AT2G29180']
4006b	40	46	6	6	['AT3G53560', 'AT2G01140', 'AT1G54790', 'AT1G05385', 'AT1G03850', 'AT2G40400']
4108	41	49	8	10	['AT2G21160', 'AT1G30510', 'AT5G62720', 'AT5G02160', 'AT1G27510', 'AT2G37230', 'AT3G53560', 'AT1G31180', 'AT1G03850', 'AT2G40400']
2209a	22	31	9	5	['AT1G50250', 'AT1G15140', 'AT2G42975', 'AT2G43010', 'AT4G13010']
905	9	14	5	15	['AT1G20810', 'AT1G15140', 'AT2G37400', 'AT1G21750', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT1G78915', 'AT5G53490', 'AT1G54580', 'AT3G26080', 'AT4G28025', 'AT1G05385', 'AT1G03850', 'AT2G21160']
3204a	32	36	4	12	['AT2G17630', 'AT2G20260', 'AT1G76760', 'AT2G37660', 'AT4G04020', 'AT5G19370', 'AT1G12250', 'AT2G44990', 'AT1G02560', 'AT1G80030', 'AT5G01500', 'AT2G40400']
4604d	46	50	4	4	['AT1G67840', 'AT1G65260', 'AT1G74880', 'AT1G50450']
31011	31	42	11	4	['AT1G74070', 'AT1G54790', 'AT1G03850', 'AT1G05385']
103e	1	4	3	14	['AT3G46780', 'AT4G16155', 'AT1G75690', 'AT1G22020', 'AT5G01220', 'AT4G38380', 'AT1G51110', 'AT5G16150', 'AT1G51350', 'AT5G19500', 'AT3G25480', 'AT1G22450', 'AT3G15840', 'AT1G56500']
103f	1	4	3	4	['AT2G41680', 'AT3G17830', 'AT3G47450', 'AT4G36810']
1209	12	21	9	25	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT2G29500', 'AT1G66670', 'AT5G15250', 'AT4G37925', 'AT1G72640', 'AT5G19370', 'AT1G74710', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT1G14590', 'AT5G42765', 'AT3G47060', 'AT5G13120', 'AT4G04020', 'AT1G18730', 'AT2G44990', 'AT3G15110', 'AT2G41330', 'AT2G26800']
4505a	45	50	5	10	['AT1G23740', 'AT1G79450', 'AT4G27700', 'AT1G05385', 'AT5G53490', 'AT1G54790', 'AT4G24930', 'AT3G26080', 'AT2G01140', 'AT4G01900']
3806	38	44	6	4	['AT5G35170', 'AT4G01900', 'AT1G23740', 'AT1G79230']
17014a	17	31	14	6	['AT4G16155', 'AT1G22020', 'AT1G51350', 'AT5G59250', 'AT1G22450', 'AT3G15840']
3804a	38	42	4	40	['AT4G13670', 'AT2G42975', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT4G39960', 'AT2G43010', 'AT1G50250', 'AT3G10130', 'AT2G20270', 'AT4G35770', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT5G12470', 'AT1G06690', 'AT1G15140', 'AT1G55370', 'AT3G55330', 'AT2G24020', 'AT5G13120', 'AT4G24750', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT3G15110']
1603b	16	19	3	9	['AT2G30695', 'AT1G03160', 'AT1G67700', 'AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT1G14345', 'AT2G29180']
303a	3	6	3	7	['AT1G23740', 'AT2G24020', 'AT1G42960', 'AT4G39730', 'AT4G23890', 'AT4G24750', 'AT1G06690']
1204c	12	16	4	15	['AT3G10470', 'AT3G10130', 'AT3G55330', 'AT2G20270', 'AT4G35770', 'AT2G24020', 'AT3G22690', 'AT2G40760', 'AT5G42070', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G06690', 'AT5G23890', 'AT1G17850']
3504b	35	39	4	13	['AT3G10130', 'AT3G55330', 'AT4G35770', 'AT5G13120', 'AT1G27510', 'AT4G24750', 'AT4G39960', 'AT4G39460', 'AT1G67280', 'AT3G15110', 'AT2G27290', 'AT4G01900', 'AT1G17850']
3803a	38	41	3	49	['AT4G13670', 'AT5G13120', 'AT5G53170', 'AT1G07510', 'AT4G20820', 'AT1G27510', 'AT4G39960', 'AT5G19500', 'AT2G42975', 'AT2G43010', 'AT1G50250', 'AT2G42220', 'AT3G10130', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT2G40760', 'AT4G39460', 'AT5G21430', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G13010', 'AT1G15820', 'AT2G22360', 'AT1G42960', 'AT1G74710', 'AT1G67280', 'AT5G12470', 'AT1G06690', 'AT1G15140', 'AT1G55370', 'AT3G55330', 'AT1G52220', 'AT2G24020', 'AT4G24750', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT3G15110', 'AT4G24930']
1004c	10	14	4	22	['AT4G13670', 'AT5G53170', 'AT3G58010', 'AT1G42960', 'AT2G42975', 'AT3G15360', 'AT2G42220', 'AT3G60370', 'AT1G50250', 'AT4G38380', 'AT4G39460', 'AT4G27700', 'AT5G21430', 'AT5G19500', 'AT4G13010', 'AT1G22020', 'AT2G22360', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT1G22450']
1105	11	16	5	22	['AT3G46780', 'AT5G53170', 'AT1G75690', 'AT2G42220', 'AT4G16155', 'AT3G58010', 'AT4G38380', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT3G15840', 'AT1G56500', 'AT1G50460', 'AT5G19500', 'AT3G28850', 'AT1G22020', 'AT4G39730', 'AT3G25480', 'AT4G39460', 'AT5G16150', 'AT5G59250', 'AT1G22450']
3109a	31	40	9	7	['AT1G20810', 'AT1G74070', 'AT1G16790', 'AT1G78915', 'AT1G54790', 'AT1G05385', 'AT1G03850']
1003	10	13	3	24	['AT3G10470', 'AT4G31560', 'AT4G20820', 'AT1G27510', 'AT4G39960', 'AT1G31180', 'AT3G10130', 'AT1G66670', 'AT2G40760', 'AT3G22690', 'AT4G01050', 'AT2G40100', 'AT1G06690', 'AT1G17850', 'AT4G18370', 'AT1G67280', 'AT3G26580', 'AT1G14590', 'AT5G42765', 'AT1G79230', 'AT4G04020', 'AT3G57680', 'AT4G24930', 'AT4G01900']
2704d	27	31	4	8	['AT2G30950', 'AT5G20140', 'AT4G18370', 'AT4G04020', 'AT5G52780', 'AT5G15250', 'AT5G35170', 'AT1G80030']
2103b	21	24	3	7	['AT2G01918', 'AT5G62720', 'AT1G54050', 'AT4G01050', 'AT1G18730', 'AT1G54580', 'AT4G01900']
106f	1	7	6	6	['AT1G79230', 'AT1G54050', 'AT2G40100', 'AT2G44990', 'AT2G41330', 'AT2G40400']
2011a	2	13	11	4	['AT2G40100', 'AT1G66670', 'AT5G42765', 'AT4G04020']
1403b	14	17	3	4	['AT3G46610', 'AT1G03600', 'AT4G31390', 'AT4G25050']
1003a	10	13	3	29	['AT4G13670', 'AT5G53170', 'AT1G07510', 'AT3G58010', 'AT1G42960', 'AT2G42975', 'AT3G15360', 'AT2G42220', 'AT3G60370', 'AT5G52970', 'AT1G50250', 'AT4G38380', 'AT2G43010', 'AT4G39460', 'AT4G27700', 'AT5G21430', 'AT3G24590', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G22020', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT5G12470', 'AT1G52220', 'AT5G16150', 'AT5G16660', 'AT1G22450']
1508b	15	23	8	13	['AT1G20810', 'AT1G15140', 'AT2G37400', 'AT1G79450', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT1G51110', 'AT5G53490', 'AT3G26080', 'AT4G28025', 'AT1G03850', 'AT2G21160']
23014a	23	37	14	5	['AT1G50250', 'AT2G42975', 'AT4G13010', 'AT3G24590', 'AT1G07510']
14018	14	32	18	5	['AT2G30950', 'AT5G20140', 'AT4G04020', 'AT4G18370', 'AT5G15250']
31011a	31	42	11	6	['AT2G30950', 'AT3G47060', 'AT1G14150', 'AT2G40100', 'AT3G01440', 'AT2G26800']
1205c	12	17	5	6	['AT3G14420', 'AT4G36810', 'AT2G26360', 'AT3G47450', 'AT4G25910', 'AT3G17830']
4603c	46	49	3	19	['AT2G01918', 'AT3G10130', 'AT2G42975', 'AT1G79450', 'AT4G27700', 'AT1G76760', 'AT4G24750', 'AT4G01050', 'AT4G39960', 'AT5G53490', 'AT1G54790', 'AT1G05385', 'AT4G24930', 'AT1G23740', 'AT3G26080', 'AT5G23890', 'AT2G01140', 'AT3G24590', 'AT4G01900']
2403	24	27	3	14	['AT2G42220', 'AT4G13670', 'AT3G46780', 'AT4G39460', 'AT1G54500', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT3G25480', 'AT5G21430', 'AT1G50460']
2204c	22	26	4	31	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT2G40100', 'AT1G80030', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G18730', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT3G08920', 'AT5G35170', 'AT2G41330', 'AT2G26800']
3506c	35	41	6	14	['AT4G13670', 'AT1G74710', 'AT5G53170', 'AT2G20270', 'AT1G07510', 'AT3G60370', 'AT5G52970', 'AT1G15820', 'AT2G40760', 'AT3G57680', 'AT1G55370', 'AT5G23890', 'AT2G43010', 'AT5G12470']
1004d	10	14	4	8	['AT1G23740', 'AT1G10170', 'AT3G55330', 'AT4G35770', 'AT2G24020', 'AT5G42070', 'AT2G37230', 'AT1G30510']
15020	15	35	20	10	['AT2G17630', 'AT2G20260', 'AT3G47060', 'AT3G01440', 'AT1G14150', 'AT2G40100', 'AT2G44990', 'AT4G37925', 'AT4G23890', 'AT2G26800']
